"year","seasons","districts","crop_type","production","arable_size","air_temp","atm_pressure","evapo_trans","humidity","l_stemp","ndvi","rainfall","soil_moisture","solar_rad","wind_force"
2021,"Season B","Huye","banana",2286.73,968.61,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2021,"Season B","Huye","banana",4356.91,1516.74,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","beans",3399.77,1888.09,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2018,"Season B","Huye","beans",2299.28,2393.14,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","beans",4403,5756,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2021,"Season B","Huye","beans",2898.75,4582.35,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2021,"Season B","Huye","beans",2016.93,2597.66,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","Cassava",4605.71,13038.55,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","Cassava",18471,4639,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2020,"Season B","Huye","Cassava",18879.03,4238.28,21.17,789.83,0.29,66.9,22.32,0.22,97.65,0.65,337.62,-0.57
2021,"Season B","Huye","Cassava",15990.21,5277.36,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","irish_potatoes",859.61,2416.27,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","irish_potatoes",1109,306,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2020,"Season B","Huye","irish_potatoes",900.87,256.61,21.17,789.83,0.29,66.9,22.32,0.22,97.65,0.65,337.62,-0.57
2021,"Season B","Huye","irish_potatoes",1544.51,478.22,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","Maize",875.4,643.53,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","Maize",619,461,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2020,"Season B","Huye","Maize",691.81,457.15,21.17,789.83,0.29,66.9,22.32,0.22,97.65,0.65,337.62,-0.57
2021,"Season B","Huye","Maize",919.94,678.1,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","Sorghum",5460.8,6326.5,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","Sorghum",5403,6500,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2020,"Season B","Huye","Sorghum",6128.06,8046.92,21.17,789.83,0.29,66.9,22.32,0.22,97.65,0.65,337.62,-0.57
2021,"Season B","Huye","Sorghum",5536.45,6435.69,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","soya",1665.48,460.17,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","soya",668,1715,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2021,"Season B","Huye","soya",764.6,1716.03,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","sweet_potatoes",2065.34,14974.42,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","sweet_potatoes",17561,2250,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2020,"Season B","Huye","sweet_potatoes",19567.87,2324.08,21.17,789.83,0.29,66.9,22.32,0.22,97.65,0.65,337.62,-0.57
2021,"Season B","Huye","sweet_potatoes",21280.49,2477.08,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","vegetables",7749.79,4940.69,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2018,"Season B","Huye","vegetables",210.01,3736.89,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","vegetables",2619,230,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2020,"Season B","Huye","vegetables",2120.86,190.09,21.17,789.83,0.29,66.9,22.32,0.22,97.65,0.65,337.62,-0.57
2021,"Season B","Huye","vegetables",2206.01,182.48,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Huye","yams",257.7,1025.82,21.28,787.04,0.21,61.93,22.43,0.13,122.12,0.26,334.2,-0.43
2019,"Season B","Huye","yams",2037,497,22.3,786.56,0.24,61.06,23.53,0.07,90.33,0.45,340.55,-0.5
2020,"Season B","Huye","yams",1815.8,420.04,21.17,789.83,0.29,66.9,22.32,0.22,97.65,0.65,337.62,-0.57
2021,"Season B","Huye","yams",1995.27,457.6,21.39,771.71,0.26,64.01,22.75,0.09,96.48,0.46,336.69,-0.35
2018,"Season B","Kamonyi","banana",1393.33,1511.18,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2018,"Season B","Kamonyi","banana",1463.2,5529.19,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2018,"Season B","Kamonyi","banana",8205.5,24373.09,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","banana",38307,12371,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","banana",6061.31,1239.43,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2020,"Season B","Kamonyi","banana",7363.22,1694.68,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2020,"Season B","Kamonyi","banana",26838.28,10680.48,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","banana",6579.7,1462.76,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2021,"Season B","Kamonyi","banana",7433.31,1793.88,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2021,"Season B","Kamonyi","banana",28300.03,6868.7,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","beans",8382.84,4808.53,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2018,"Season B","Kamonyi","beans",673.3,506.89,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","beans",6951,10244,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2021,"Season B","Kamonyi","beans",5699.51,10267.13,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2021,"Season B","Kamonyi","beans",1086.5,1369.63,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","Cassava",13605.3,44914.68,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","Cassava",18555,11039,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","Cassava",16177.39,8343.44,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","Cassava",24270.26,10717.32,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","irish_potatoes",1020.32,3076.61,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","irish_potatoes",1477,691,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","irish_potatoes",1017.32,611.87,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","irish_potatoes",1448,631.94,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","Maize",1911.39,1634.04,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","Maize",1274,1932,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","Maize",1314.51,2084.35,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","Maize",1479.75,1672.97,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","Sorghum",4861.57,5853.55,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","Sorghum",3664,3709,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","Sorghum",4014.2,3695.97,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","Sorghum",4313.83,4205.86,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","soya",2046.61,642.06,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","soya",804,1606,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2021,"Season B","Kamonyi","soya",1061.58,2395.63,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","sweet_potatoes",4410.74,21721.68,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","sweet_potatoes",17147,3039,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","sweet_potatoes",17509.97,3285.85,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","sweet_potatoes",18924.95,3184.51,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","vegetables",12676.12,6560.12,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2018,"Season B","Kamonyi","vegetables",384.81,4320.12,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","vegetables",5633,746,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","vegetables",8827.87,946.41,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","vegetables",9085.2,856.36,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Kamonyi","yams",1092.36,6080.34,20.33,787.15,0.21,64.07,21.36,0.04,134.62,0.26,327.42,-0.53
2019,"Season B","Kamonyi","yams",8920,1197,21.19,786.74,0.22,62.48,22.34,0.06,73.47,0.45,332.89,-0.59
2020,"Season B","Kamonyi","yams",8830.4,1037.51,20.31,789.87,0.3,68.16,21.45,0.14,105.17,0.56,331.2,-0.66
2021,"Season B","Kamonyi","yams",9215.66,1040.17,20.64,771.73,0.26,63.36,22,0.13,100.55,0.45,330.12,-0.45
2018,"Season B","Karongi","banana",924.5,1440.48,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2018,"Season B","Karongi","banana",906.99,3495.46,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2018,"Season B","Karongi","banana",5703.88,22771,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","banana",44482,10181,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","banana",2251.49,539.82,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2020,"Season B","Karongi","banana",3698.53,944.64,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2020,"Season B","Karongi","banana",38841.86,11495.52,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","banana",2788.4,526.99,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2021,"Season B","Karongi","banana",3773.84,793.06,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2021,"Season B","Karongi","banana",40118.34,6323.74,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","beans",2959.8,1642.18,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2018,"Season B","Karongi","beans",5526.09,5343.62,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","beans",5334,6780,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","beans",1508.88,2027.27,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2020,"Season B","Karongi","beans",3703.96,4662.16,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","beans",1790.67,2337.84,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2021,"Season B","Karongi","beans",4035.99,5009.13,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","Cassava",9040.19,25297.64,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","Cassava",24059,7883,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","Cassava",25559.66,7684.83,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","Cassava",26106.36,8242.21,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","irish_potatoes",809.79,7412.15,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","irish_potatoes",2397,633,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","irish_potatoes",2945.01,709.52,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","irish_potatoes",3966.39,874.31,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","Maize",516.74,468.35,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","Maize",731,563,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","Maize",887.65,585.01,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","Maize",874.81,631.58,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","Sorghum",2396.76,2269.03,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","Sorghum",1648,2659,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","Sorghum",1418.7,2272.15,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","Sorghum",1520.05,2006.69,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","soya",1210.83,404.78,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","soya",414,867,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2021,"Season B","Karongi","soya",834.13,1787.86,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","sweet_potatoes",4043.63,29170.65,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","sweet_potatoes",40540,4857,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","sweet_potatoes",47388.91,5126.24,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","sweet_potatoes",40014.46,3648.7,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","vegetables",10288.56,7547.2,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2018,"Season B","Karongi","vegetables",280.79,4954.95,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","vegetables",2689,253,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","vegetables",4437.77,491.19,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","vegetables",5264.77,560.67,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Karongi","yams",1046.27,6790.73,19.34,787.15,0.23,65.65,20.47,0,150.52,0.34,321.46,-0.65
2019,"Season B","Karongi","yams",7671,904,19.95,786.87,0.28,65.52,20.93,0.08,89.17,0.51,325.86,-0.68
2020,"Season B","Karongi","yams",7846.44,905.93,19.48,789.75,0.28,68.78,20.64,0.06,115.03,0.68,324.41,-0.96
2021,"Season B","Karongi","yams",7696.86,813.34,19.41,771.84,0.3,67.19,20.53,0.05,130.38,0.55,323.43,-0.63
2018,"Season B","Kayonza","banana",11100.17,26376.42,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,"Season B","Kayonza","banana",1051.42,4294.98,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,"Season B","Kayonza","banana",3095.63,6659.57,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","banana",41651,12614,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","banana",38987.17,5715.47,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2020,"Season B","Kayonza","banana",3909.66,586.73,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2020,"Season B","Kayonza","banana",5596.5,1267.47,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","banana",42026.22,6631.88,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2021,"Season B","Kayonza","banana",4133.36,1263.67,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2021,"Season B","Kayonza","banana",5959.2,1753.61,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","beans",12584.91,9461.64,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,"Season B","Kayonza","beans",432.87,421.12,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","beans",11211,15428,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","beans",10123.16,15300.73,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2020,"Season B","Kayonza","beans",140.55,114.64,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","beans",10095.91,15900.21,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2021,"Season B","Kayonza","beans",176.78,168.87,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","Cassava",9284.42,19049.06,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","Cassava",37615,11882,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","Cassava",39779.29,10241.74,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","Cassava",43279.64,7025.71,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","irish_potatoes",2871.1,7246.78,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","irish_potatoes",7974,2072,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","irish_potatoes",6917.86,2089.82,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","irish_potatoes",8066.21,2494.86,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","Maize",6788.43,5546.27,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","Maize",5535,5416,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","Maize",5822.66,5539.82,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","Maize",6713.87,6872.2,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","Sorghum",13351.37,11194.39,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","Sorghum",14669,15622,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","Sorghum",15729,14906.49,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","Sorghum",16897.87,14886.91,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","soya",351.42,80.56,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","soya",85,164,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","soya",128.1,223.19,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","soya",138.04,222.58,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","sweet_potatoes",2594.53,20910.74,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","sweet_potatoes",6508,1682,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","sweet_potatoes",7316.38,1752.76,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","sweet_potatoes",7920.35,1627.54,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","vegetables",15190.48,10812.59,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,"Season B","Kayonza","vegetables",377.46,1102.85,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","vegetables",904,166,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","vegetables",4105.28,283.32,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","vegetables",4368.3,464.08,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kayonza","yams",479.55,2767.27,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2019,"Season B","Kayonza","yams",1856,326,22.68,786.56,0.22,61.12,23.74,0.17,112.85,0.45,344.5,-0.48
2020,"Season B","Kayonza","yams",2085.11,340.77,21.75,789.73,0.29,66.88,22.76,0.05,94.12,0.54,342.78,-0.4
2021,"Season B","Kayonza","yams",2181.24,398.43,22.27,771.47,0.18,61.18,23.59,0.05,108.53,0.45,341.7,-0.34
2018,"Season B","Kicukiro","banana",427.48,2707.6,21.82,786.99,0.25,62.65,22.77,0.07,139.55,0.36,338.53,-0.38
2018,"Season B","Kicukiro","banana",268.3,2451.69,21.82,786.99,0.25,62.65,22.77,0.07,139.55,0.36,338.53,-0.38
2018,"Season B","Kicukiro","banana",452.39,2433.21,21.82,786.99,0.25,62.65,22.77,0.07,139.55,0.36,338.53,-0.38
2019,"Season B","Kicukiro","banana",4751,1134,22.68,786.56,0.22,61.12,23.74,0.12,104.45,0.45,344.5,-0.48
2020,"Season B","Kicukiro","banana",2197.72,300.67,21.75,789.73,0.29,66.88,22.76,0.2,112.45,0.54,342.78,-0.4
2020,"Season B","Kicukiro","banana",1362.84,209.66,21.75,789.73,0.29,66.88,22.76,0.2,112.45,0.54,342.78,-0.4
2020,"Season B","Kicukiro","banana",1883.38,420.31,21.75,789.73,0.29,66.88,22.76,0.2,112.45,0.54,342.78,-0.4
2021,"Season B","Kicukiro","banana",2260.87,297.63,22.27,771.47,0.18,61.18,23.59,0.14,83.83,0.45,341.7,-0.34
2021,"Season B","Kicukiro","banana",1360.08,214.1,22.27,771.47,0.18,61.18,23.59,0.14,83.83,0.45,341.7,-0.34
2021,"Season B","Kicukiro","banana",1902.01,317.68,22.27,771.47,0.18,61.18,23.59,0.14,83.83,0.45,341.7,-0.34
2018,"Season B","Kicukiro","beans",1102.78,1101.92,21.82,786.99,0.25,62.65,22.77,0.07,139.55,0.36,338.53,-0.38
2018,"Season B","Kicukiro","beans",25.99,23.9,21.82,786.99,0.25,62.65,22.77,0.07,139.55,0.36,338.53,-0.38
2019,"Season B","Kicukiro","beans",1368,1401,22.68,786.56,0.22,61.12,23.74,0.12,104.45,0.45,344.5,-0.48
2020,"Season B","Kicukiro","beans",1016.98,1257.1,21.75,789.73,0.29,66.88,22.76,0.2,112.45,0.54,342.78,-0.4
2020,"Season B","Kicukiro","beans",16.71,15.86,21.75,789.73,0.29,66.88,22.76,0.2,112.45,0.54,342.78,-0.4
2021,"Season B","Kicukiro","beans",1076.78,1448.88,22.27,771.47,0.18,61.18,23.59,0.14,83.83,0.45,341.7,-0.34
2021,"Season B","Kicukiro","beans",20.34,20.07,22.27,771.47,0.18,61.18,23.59,0.14,83.83,0.45,341.7,-0.34
2018,"Season B","Kicukiro","Cassava",347.4,1016.91,21.82,786.99,0.25,62.65,22.77,0.07,139.55,0.36,338.53,-0.38
2019,"Season B","Kicukiro","Cassava",1104,808,22.68,786.56,0.22,61.12,23.74,0.12,104.45,0.45,344.5,-0.48
2020,"Season B","Kicukiro","Cassava",1146.48,327.74,21.75,789.73,0.29,66.88,22.76,0.2,112.45,0.54,342.78,-0.4
2021,"Season B","Kicukiro","Cassava",1214.45,422.72,22.27,771.47,0.18,61.18,23.59,0.14,83.83,0.45,341.7,-0.34
